prior	after smooth	after rf
-4.600889533	-1.14733572	1.033648686
-3.664689194	-0.667553109	0.298626995
-4.318437145	0.46350413	1.386072177
-1.39414723	-0.57113846	0.444738743
-4.276540078	0.185680414	-0.549160098
-2.084024466	-0.729038206	-0.917661218
-2.476381311	0.570255451	0.170128918
-1.863251267	-0.469485175	-0.293630559
0.382278274	0.19343636	0.372929084
-2.919345103	-1.116317942	-0.62890995
3.654424257	-0.050738782	-0.417220693
-2.90784412	-0.522525234	-0.022427619
-3.146590001	-1.00880496	0.373959706
-2.291390084	0.394741233	1.630537062
0.10956053	-0.832857685	0.518414046
-3.149712986	-0.167517008	-0.272604295
-3.398824628	-0.335034017	0.128957574
-2.460727963	0.021379024	-0.192213685
-3.554253264	0.450514294	0.16067281
-3.711649513	-0.241957032	-1.321242378
-4.534761745	-0.495838139	-0.567982624
-4.082748596	0.746007029	0.089375374
-3.250091601	0.081924612	-0.462698714
-3.898938814	-0.021241466	-0.079770004
-3.673506112	0.463101101	0.071793004
0.282868562	0.082146494	0.331374872
-4.059227648	0.130303799	0.109410614
-2.315201491	0.305184694	-1.423824072
-1.696074425	1.199985301	0.068056215
-2.878554222	-0.03061309	0.22888852
-4.116390598	-0.947094982	0.191157429
-3.306167516	-0.805348497	0.998348922
-2.154949678	1.112414444	0.667727168
-2.99361523	0.858472085	-0.082146494
-3.98686794	-1.554921693	0.252942668
-2.986371033	-0.237769201	0.678188208
-0.87821756	-0.16607489	0.657526192
-3.828841054	0.219881352	0.19249898
-4.224024362	-0.810845793	-0.262797931
-2.880362919	0.75139104	1.502589659
-2.832291024	0.126012231	0.45989576
-3.378301969	0.44583608	-1.047701247
-2.876899067	0.583205744	-0.1585128
-4.366757541	1.003289144	-0.510526512
-4.597841663	0.783576406	0.459050541
3.993834074	-1.604188638	0.373535703
-3.457546795	1.956900691	0.19916389
-4.087914676	-0.324371678	1.189240427
-3.042562316	3.399054851	0.207365619
-2.363993563	0.969281373	0.080751565
-0.709742663	0.229221788	0.279110514
-1.788761102	0.103682809	0.358889957
-3.824193981	1.474853288	2.594031149
-3.006320573	-0.373231886	-0.384719897
-4.323615198	-0.109098074	2.685781683
-1.251630161	0.187229302	0.85081365
-2.846409904	0.145071562	2.215810619
-4.338640197	-0.035098341	-0.051841405
-3.360896284	-0.316766445	2.300771129
-3.11062106	0.203324133	-0.464264053
-0.023474159	0	0.671372766
-4.389834752	0.446828478	0.490362456
-3.274793979	0.295569457	0.253875233
-2.488159618	0.92194198	-0.579122619
-2.441362388	0	-0.408461995
-3.173180404	0.515459954	-0.292786752
-3.570787446	0.670763897	0.187819364
-4.813181952	0.393648441	0.201793506
-1.629936851	-0.169272137	0.446370201
-5.064167715	0.313662046	-0.146672588
-3.920089289	0.130790608	-0.398049263
-1.992447422	0.12777626	0.629035877
-4.13067824	0.74891442	0.306634924
-3.040810924	0.708501291	0.615075688
-2.949886041	1.651885411	0.200048889
-3.446407147	0.382257454	0.551027919
-4.719082739	-0.32060906	-0.217984347
-3.124569123	-0.07761457	0.985702576
-5.137496182	0.938763127	1.591443142
-3.119977856	0.299259033	0.990378149
-3.120628177	-0.028021744	1.003677212
-4.529690911	0.715024627	0.319592298
-2.024673543	-0.280459843	0.312593833
-3.76700316	6.174176766	0.577797352
-1.629936851	-1.073031764	-0.866653344
-1.293821899	0.356693878	0.053338814
-2.49672688	0.237965927	0.817974689
-1.973425298	0.06892536	-2.923601974
-3.0550326	0.392477696	0.086824419
-2.874794689	0.663202161	-0.186973228
-1.096019171	0.744677369	4.464511227
-0.554672225	0.367794538	-1.023354367
-1.407838063	0.212125421	0.068303083
-0.706851729	1.172856235	0.169975662
-2.917760009	0.583673941	1.053573359
-1.324776314	1.184364176	-0.146038212
-4.910982284	-0.136036278	1.082066683
-3.209233824	0.140479661	1.182271286
-2.618991925	3.319246021	0.847526545
-2.500726372	-0.139465249	-1.672047436
-4.485999892	-0.865192483	-0.035010634
-4.676177609	0.395079399	0.983450613
-2.425354755	0.489481073	0.652608832
-0.17397521	0.496021776	-0.376100299
-2.200992373	0.354860864	0.451541767
-1.058324792	-0.709311025	0.624412618
-4.348301696	0.328251171	-0.059770821
-3.326533261	0.471711989	0.210233688
-3.079322812	0.45282896	0.12608917
-4.368042564	0.215588635	0.52573893
-3.481692436	0.192051216	0.896916088
-4.402714776	-0.282435898	-0.155251628
-3.547128121	-0.032059601	0.594885897
-5.087798884	-1.238086346	-0.036189338
-2.90993583	-0.257421888	0.158466083
-2.425282123	-0.341135205	0.048797792
-4.216978498	-0.570923783	0.419123446
-1.842035237	0.1725693	0.62572729
-3.321259286	-0.394176643	0.310447634
-3.750416375	1.264353099	-0.36009603
-1.085422259	0.132522846	-0.086299858
-4.829031959	-0.288536412	0.264491711
-3.53200028	0.169785089	-0.055724959
-3.64526162	1.961859126	-1.184256505
-1.163856888	0.744325755	0.159779103
-2.076709479	0.500886565	0.136454082
-4.602351767	1.182548747	-0.152782421
-1.535836692	0.504666152	0.611182938
-3.140144841	0.540713735	0.04008576
-2.005086084	2.034211581	0.837206782
-4.884905775	1.457374081	0.523116497
-3.859180535	0.84843221	0.152283106
-3.299856508	2.608282882	0.203742106
-0.236033115	1.055360003	1.188014693
-3.08262654	1.34304909	0.736146351
-3.181502423	-0.87817258	-0.05394163
-0.69590084	0.354832796	-0.082853734
-4.529690911	-0.297540809	0.540713735
-3.028028257	-0.497465703	0.766011124
-1.142048546	0.768280078	0.087681534
-2.170633969	-0.85247853	2.338324086
-4.19334299	1.576830357	0.857755641
-2.832720682	2.125048986	1.830745979
-2.64570953	-0.090589619	0.209520001
-3.201124349	0.131208968	0.511637749
-0.082687153	1.271414908	-0.742489263
-0.524669284	-0.141711305	-0.321039196
-4.578662806	-0.168771447	0.282282306
-5.338987883	-0.540684271	-0.497465703
-2.802494858	-0.058751605	-0.135578837
-2.849335168	-0.590738155	0.478431828
-3.961229106	0.421438982	1.724658203
-4.197562718	0.504639448	2.259439436
-4.333000525	-0.137759733	1.080544447
-0.916315564	0.863729441	0.124936725
-1.636127331	0.523318546	-0.350110282
0.382278274	1.826948357	-0.925117559
-0.800907695	-0.762712118	-0.324410562
-1.749753992	0.640635685	-0.447980984
-3.049172012	1.678515816	-0.393825437
-2.983512209	1.226047714	0.772638134
-2.313056226	1.151134842	0.29374535
-4.072306008	-0.110368148	-0.229599555
-2.751595187	0.449780746	0.511186812
-0.82091017	-0.20444231	0.777205761
-5.640019583	-0.168824991	0.084253083
-1.864667257	0.694368333	0.413861991
-4.580822931	-0.534417042	0.033909411
-3.926492782	-0.467779459	0.488642205
-4.874461414	0.40883178	0.583345359
-1.648630647	2.360331148	-0.669566764
-2.954989522	0.086160369	-0.021940524
-1.004000309	0.297067997	0.147652779
-1.541445747	-1.391801681	-0.067529996
-0.082687153	-0.05344768	-0.249660524
-1.987788733	0.647946725	-0.609569439
-3.007759667	1.315639925	-0.098953347
-3.201124349	-0.380420386	0.693553912
-1.296416399	-0.148465068	1.473172199
-3.044090888	-0.149448283	0.50738884
-3.043070259	0.523786088	0.162908257
-4.571096546	0.853906251	-0.104385126
-4.308915724	-0.210223092	0.861843846
-4.283852307	0.279069142	0.583793584
-2.045185815	-0.793402332	0.703501905
6.143321375	-0.507033129	-0.067133009
-4.73134354	-0.85189697	-0.356316163
-2.303347129	0.084412496	-1.966270542
-4.534084181	0.473400514	0.823092425
-4.405131976	0.977446143	0.916899335
-2.803122112	-0.325268756	0.391779398
-3.204025704	0.807289071	-0.82687153
-4.121351436	1.832631127	0.460685225
-1.939238198	0.818063666	0.460939209
-2.093364018	2.057021192	-0.175581818
-2.668152761	0.758192618	0.042206248
-3.903686048	0.988096372	0.232234214
-3.198791498	0.484591683	-0.183730478
-3.244726696	0.690006598	0.595407214
-5.773464012	1.451737992	-0.488766853
-4.192653522	0.228620688	1.596467322
-0.494687827	0.66507751	0.319703042
-4.345390926	-1.533461545	2.748762831
-2.401721787	1.292835965	0.822265234
-3.279765926	-0.194261985	0.205853411
-3.198791498	-0.548490122	0.87006234
0.924272641	0.007796806	0.184001759
-3.608748741	1.88157095	0.743234283
-3.500754288	0.686191978	0.993071114
-1.293162399	0.29974093	0.502068316
-0.477040151	0.131269067	-1.407220159
-2.851183521	0.532237307	0.886752873
-3.751239359	-0.114667141	0.037599094
-2.854856909	1.160501776	-0.783557318
-3.326533261	0.146988299	-0.136438398
-3.353145649	0.482915268	-0.327465857
-2.061584914	0.236885709	0.542903871
-2.690101929	-0.4188947	0.646412732
-4.22471263	-0.338943998	-0.981909942
-2.641821673	-0.085069408	0.056258172
-0.554672225	0.88500768	1.386292522
-2.918904818	9.796682239	0.372668208
-3.727632708	-0.30503861	0.595933345
-1.395906645	1.014569569	0.437096783
-3.095557977	-0.407049951	0.724372903
-3.290854218	-0.714867908	-0.419105485
-1.58393832	1.082906694	0.279263133
-4.237095594	0.244582115	0.025240511
-3.987750728	0.07322198	-0.157986043
-2.490017883	0.308289149	-0.475970517
-3.037613004	0.291698265	0.668488868
-3.740055159	0.191151243	0.712940778
-3.502374473	0.220963361	-0.162066184
-3.580869535	-0.478821181	-0.701987406
-4.939061978	0.604318726	1.326431166
-3.773928576	-1.1089427	-0.252734852
-5.078638267	-0.231605506	1.21862295
-2.484973375	1.584833223	0.457461318
-3.141172482	-0.266632611	-0.085793607
-3.212047087	0.260338378	-0.477878106
-3.717565304	0.522113432	0.184136134
-2.772132648	-0.75938919	1.106368128
-2.639452474	1.491477265	-0.507229396
-4.289443003	-0.465520592	-0.451333807
-3.760865504	0.182931964	1.282523996
-2.611826103	0.771594823	1.052117869
-4.341111093	0.703480345	1.009797346
-2.814105667	1.012255929	1.021850574
-4.154095135	-0.213077772	-0.519240472
-0.787676848	-1.066474332	0.667825641
-2.509656855	0.380917346	0.106404707
-1.766858456	0.11601993	0.415754463
-4.275314187	0.356939091	1.0216487
-2.664344752	-0.577802616	-0.362085472
-2.315201491	1.544381489	-1.304514355
-2.476020874	-0.298216282	1.570741959
-2.63108733	0.654272715	-0.050732803
-4.240619594	0.610709157	0.557963436
-1.870619157	-0.581983067	-0.10709532
-2.879149317	-0.562828723	-0.104469978
-2.422730113	2.115584284	-0.217613972
-3.654604875	-0.236646296	2.403579641
-2.204922536	0.200245732	-0.09036857
-3.482387421	-0.352037011	1.015844479
-3.671654676	-0.074818054	-0.203569719
-2.863228963	-0.432801143	-0.641369094
-2.46606709	0.482318518	0.00804041
-2.360865534	0.244613479	0.447315914
-3.795135677	-0.418932534	-0.349335009
-2.767628664	0.364098663	0.446485965
-3.333476222	1.195638274	0.134672498
-3.955109413	0.13030617	-0.261313898
-2.025498211	-0.498842629	-0.074202849
-2.30811375	0	0.740635255
-4.236799979	1.038077345	0.307961531
-2.366027118	1.953774579	0.18374234
-2.233232097	-0.208069996	0.072819733
-0.927409754	-0.28044695	1.038317448
-3.986825499	-0.113206085	0.254097031
-4.681444019	-0.485133802	-0.682939313
-4.181485567	0.845166289	0.207438497
-4.230695092	1.552610023	0.901276455
-3.104712621	0.76886168	0.48016153
-3.104712621	0.255919734	0.22291937
-4.712485842	1.741641031	-0.371962851
-2.772132648	-0.247430957	0.334575036
2.06918062	1.051353792	0.845166289
-3.955109413	0.090545328	1.843724402
-4.795328859	0.198721846	0.346925392
-1.275181639	0.58535283	0.26255895
-5.571586947	0.52246312	-1.157623408
-1.382827341	0.007248175	0.708203596
-2.936559133	-0.303735839	-0.173217149
-3.705698424	0.054323572	0.743366906
-4.724917924	-0.980862394	0.532933173
-5.369346734	-0.170975667	0.21201402
-4.74272658	0.627891848	0.166708013
-4.311425577	-0.035534565	1.102015927
-3.543191361	2.299687268	0.162970716
-3.90357601	0.727909072	0.578708812
-3.340014472	0.647307697	-0.156727695
-2.376182702	0.261204964	0.678999324
0.02488484	-0.650336653	0.213207393
-3.859429651	-0.986426836	1.002251764
-4.076688001	0.241891961	0.425546842
-6.327983182	-0.759027135	0.445395204
0.558968929	0.941662948	-0.59633586
-3.029983039	-0.421013682	-0.56029004
-3.107445384	0.140102624	0.311503211
-3.829212282	0.255359917	0.406378494
-3.516488725	0.35418548	-0.068227158
-2.132066835	0.346563626	-0.941662948
-3.545137081	0.107638836	-0.381388865
-4.727736353	-0.147851866	0.608721745
-3.653022994	-0.097356255	0.154403671
-4.102176861	1.638362174	-0.26563911
-3.656509244	0.720162793	-0.866409065
-3.48160916	1.509507366	0
-0.767398022	0.317043777	-0.079327319
-0.432492365	-1.262757926	1.424080473
-3.005751357	-0.535879704	1.258466296
-1.792617832	-0.192304322	0.97674006
0.092123672	0.014340474	-0.261561116
-5.096064543	0.157745214	-0.184793843
-0.803887789	-0.141435339	0.503402146
-2.292674469	0.148465068	0.174854004
-4.088155176	1.622206308	-0.649027088
-3.907579125	1.628441417	1.29064266
-4.115210275	-1.48729776	1.197429579
-3.969148558	0.928072041	0.018858045
-5.000171996	-0.57700811	1.747429251
-3.682127585	0.852484614	0.766832202
-0.222101778	-0.14054874	-0.739795777
-5.54760901	-2.292217881	0.798141955
-4.947894216	-0.384439375	0.556400678
-3.911193886	0.255359917	1.905042148
-3.097829244	0.053991487	-1.028024989
-4.706430228	-0.54049514	-0.105916971
-4.898515543	0.626252714	-0.017815808
-3.487563707	-0.258724764	0.688391464
-3.186897327	-0.269142359	-0.506177988
-2.122084654	-0.317790848	0.854884657
-3.080247212	1.045163263	0.265533311
-3.894356909	-0.315434154	-0.030584359
-2.496857147	-0.553862825	-0.656084331
-2.144618505	-2.116312256	0.008294947
-1.402417125	2.103239022	-0.259769303
-2.441020614	0.245462326	0.917855286
0.828136966	0.147242139	-0.15456637
-3.237575518	0.453976208	-1.508658242
-3.01525664	-0.172582738	1.544270093
-2.951528865	-0.868665391	0.039273972
-4.534462906	0.535964764	0.3810973
-4.46894695	-0.316897468	0.36480231
-2.244483283	0.278888589	0.438647793
-4.0119427	2.593179591	-0.484255994
-3.272976737	1.506373894	1.354016245
-3.920177438	2.37870801	0.528162447
-2.233232097	-0.271010368	0.57576999
-0.651650341	0.550804362	1.201948205
-1.632383835	3.855375692	1.184256206
-5.241017976	-0.501321878	1.635949382
-4.031747818	0.469128109	-0.698057009
0.179278578	-1.081711813	0.520760487
-4.12194835	2.493605563	0.580379136
-0.421524108	0.178901213	1.031593341
-2.407927388	-0.158215627	0
-1.67841597	-0.685887467	0.212674249
-3.468619	0.054415679	0.767392045
-1.014483081	-0.562861651	1.272603957
-5.109214586	0.876717545	-0.319382714
-2.310209283	-0.269355338	0.707403822
-4.115210275	-0.863486378	0.169828946
-3.449012397	-0.181746928	0.175343509
-0.841818763	0.25392043	2.214699446
-4.28758365	-0.703538539	-0.487314094
-3.974115144	-1.372660949	0.079968648
-3.3942028	0.637772067	0.396115871
-4.519463783	-0.012424551	0.614585391
-3.458668406	0.133744831	-1.381632589
-1.86666669	0.591407465	0.645845131
-1.150831309	0.301317037	0.75789761
-1.657973993	-0.141691045	0.062414254
-3.879598582	-0.326336952	0.808256868
-4.618984742	0.785011302	1.026186661
-4.453611535	1.007370048	0.349104647
-4.922413224	1.735476449	0.1213935
-1.852382411	3.903157175	0.829598863
-2.512431334	0.592610952	0.360881785
-3.171558117	0.627540722	0.905172963
-5.363539878	0.814647033	0.751455124
-1.780837491	-0.550723645	0.711723014
-2.505115986	-0.504905064	0.050132125
-5.879575877	1.742797266	0.056616449
-3.887476702	0.131645389	0.220224549
-3.155170133	0.045642428	0.444708811
-3.6610379	0.807455253	0.204690954
-1.500068382	0.446741433	0.304146243
-4.969830031	0.761111482	0.431067377
-1.153529266	-1.394093493	1.309386897
-2.280850158	-0.926733448	0
-3.51872132	0.735350231	0.731067607
-2.695716925	2.479970794	-0.460748833
-3.90357601	-0.983538161	0.136927284
-3.069592575	1.371481126	0.348160047
-3.248331218	-1.127758176	-0.525240275
-1.617224791	0.45938919	0.717114314
-3.609906069	0.135888407	-3.990834392
-3.257102753	1.611158811	0.185611794
-4.724158041	-0.715870305	0.010065808
-2.53494509	0.377968505	1.077228275
-2.496857147	1.83826511	0.232425424
-2.994256202	0.551573352	0.075593701
-1.840898317	0.395114463	1.58908851
-3.837540699	-1.009512988	0.862527457
-3.087378866	0.294920334	0.448508309
-4.410914007	0.126403596	-0.647321305
-3.135154314	2.063281282	0.360458186
-4.556614085	-0.334264392	-0.192207426
-3.922396521	0.035031377	0.135432424
-3.848555109	0.188164761	1.328753146
-2.853663283	-0.67413615	-0.032140807
-5.101235662	0.325766363	1.315622839
-3.630130276	0.552222229	-0.137505017
-1.577241173	2.370805348	0.976809524
-3.264391626	0.818752589	0.956505491
-2.486827552	0.311364252	-0.062222223
-3.158883519	-0.088190327	3.499050241
-2.888635548	-0.311046807	-0.300209283
-3.594354449	0.477503022	0.442137238
-1.633333353	1.004972533	-0.122486566
-3.485594532	0.454007499	-0.297222504
-2.520019031	0.986824239	0.699788911
-1.585026091	-1.210901222	0.455378179
-3.305979946	1.155727188	0.622701926
-2.47028954	0.608838316	-0.191554996
-1.99591436	-1.655940901	0.348898774
-2.971913054	0.506660428	0.672258973
-3.943693558	1.086639673	-1.054676645
-3.605258441	-0.016130609	0.078411733
-3.977035099	0.268086351	0.015376977
-0.767806971	-0.28225689	-0.924821567
-4.12886206	0.38277607	-0.708022928
-4.973983823	-1.198822216	0.547910434
-3.347702058	0.969929635	-0.682789746
-0.363628626	0.122783703	-0.146982034
-2.873474581	0.154332479	0.750179952
-0.396262871	1.562506659	0.499320392
-3.823593249	0.606314973	0.573234921
-3.534084577	0.609198848	1.258517037
-5.286350863	-0.17534985	0.083951304
-0.19653072	0.399806776	-0.138728451
-2.88595005	-0.387050804	0.364727687
-1.6715829	0.054317573	0.748574389
-2.116825582	0.974276595	0.220087712
4.055615871	-0.298041603	0.726497537
-3.78419295	0.299029145	0.527508875
-2.532796482	0.236562986	-0.308685946
-4.035611216	1.63277476	0.083063651
-4.680615927	-0.59284979	-0.758972913
-2.720293625	0.56635579	0.890089019
0.423042273	0.316618718	-0.318473027
-3.636266432	0.923448216	-1.385275649
-4.306355157	-0.459161667	0.687826871
-3.172223908	0.98210857	0.645719429
3.160374629	-0.020192113	0.065594524
-1.85016468	0.468298695	1.77146686
